phecode	phenotype	category	num_cases	num_controls	N	K	b_ivw	se_ivw	pval_ivw	robust_hit	mdor80_nominal	mdor80_bonf	power_or1p5_nominal	power_or2_nominal	power_or2_bonf
L12_ERYTHEMAMULTIF	Erythema multiforme	XII Diseases of the skin and subcutaneous tissue (L12_)	832	482901	483733	0.00171995708376315	0.839646928398283	0.829280206541289	0.311298632194216	FALSE	3.07233663629639	7.4189549639288	0.173061723207532	0.409203996045163	0.00754237101218187
C3_MYELOMA_MONOCLONAL	Multiple myeloma, Monoclonal gammopathy of undetermined significance (MGUS)	II Neoplasms, from cancer register (ICD-O-3)	831	499517	500348	0.00166084405253943	-0.310533728128171	0.405388409909134	0.44366719309168	FALSE	3.07430940207194	7.42746247336911	0.172917308635097	0.408820275676269	0.00752181581726774
Q17_CONGEN_MALFO_NERVOUS_SYSTEM	Congenital malformations of the nervous system	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	823	499525	500348	0.00164485518079417	-0.0906877792637416	0.410294420448319	0.825068308221968	FALSE	3.09106757330135	7.49990462568852	0.17170424894119	0.405591640225411	0.00735062134917672
N14_IGA_NEPHROPATHY	IgA nephropathy (IgA glomerulonephritis)	XIV Diseases of the genitourinary system (N14_)	822	499526	500348	0.00164285657182601	-0.0994671503530207	0.408351751482405	0.807554543782854	FALSE	3.09318600985663	7.50908421083028	0.171552629033236	0.405187411519284	0.00732940741980816
H7_RETINAHAEMORR	Retinal haemorrhage	VII Diseases of the eye and adnexa (H7_)	816	455449	456265	0.00178843435284319	-0.497780381408424	0.410660054737313	0.22545608908225	FALSE	3.10628706673204	7.56596325794119	0.170623414192414	0.402706760498018	0.00720028298167408
N14_URETHRITISANDURSYNDR	Urethritis and urethral syndrome	XIV Diseases of the genitourinary system (N14_)	815	403328	404143	0.00201661293156135	-0.359086647098918	0.420448217089397	0.393073533992761	FALSE	3.10885014843475	7.57711311429264	0.170443307408081	0.402225287898172	0.00717543114492764
COPD_OPPORTUNIST_INFECTIONS	COPD related to chronic (opportunist) infections	COPD and related endpoints	814	477322	478136	0.0017024444927803	0.95757363431891	0.550486740108565	0.0819462297159632	FALSE	3.11046064197375	7.58412273944123	0.170330417847062	0.401923396161912	0.00715988325407234
C3_TONSIL_BASETONGUE_EXALLC	Malignant cancer of tonsil and base of tongue, excluding all cancers (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	813	378749	379562	0.00214194255483953	0.180235679257098	0.410133825513903	0.660331318247028	FALSE	3.11340983132297	7.59696638920654	0.170124247092836	0.401371834440066	0.00713154577916992
ARTHRO_SPEC	Other specific arthropathies, wide	Rheuma endpoints	811	374317	375128	0.0021619287283274	-0.16472257030994	0.411777975788762	0.689136161688846	FALSE	3.1178056987253	7.61612803015334	0.169818271693229	0.400552756097946	0.00708962779308102
D3_SCNDPOLYCYTHAEMIA	Secondary polycythaemia	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	809	491224	492033	0.00164419866147189	-0.619904369474893	0.453297632669967	0.171454916597401	FALSE	3.12126676397174	7.63122979613677	0.169578476067563	0.399910409547687	0.00705689077870769
KRA_PSY_BEHAV_EXMORE	Behavioural disorders (more control exclusions)	Psychiatric endpoints from Katri Räikkönen	809	362304	363113	0.00222795658651715	-0.321066959270813	0.453031826828132	0.478506138647004	FALSE	3.12230607269801	7.63576721097847	0.169506659269596	0.399717959039566	0.00704710586471826
N14_HABITABORT	Habitual aborter	XIV Diseases of the genitourinary system (N14_)	811	130160	130971	0.00619221048934497	0.0640504575149318	0.669775986922721	0.923814698851399	FALSE	3.12499559472907	7.64751463585718	0.169321218484675	0.399220869922789	0.00702188150998437
J10_ASBESTPNEUMOC	Pneumoconiosis due to asbestos and other mineral fibres	X Diseases of the respiratory system (J10_)	807	494595	495402	0.00162898010100888	0.0931200155450062	0.4164531700997	0.823066533036324	FALSE	3.12564240538413	7.65034099181241	0.16927670860099	0.399101524187157	0.00701583603345427
MACULAR_CYST	Macular cyst	VII Diseases of the eye and adnexa (H7_)	807	455449	456256	0.0017687438630944	0.0181955237475491	0.413668496532348	0.964915753716013	FALSE	3.12589177437953	7.65143077737377	0.169259557445903	0.399055532814834	0.00701350742979794
D3_ANAEMIAINCHRONICDISEASE	Anaemia in chronic diseases classified elsewhere	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	805	479581	480386	0.001675735762491	0.336359928517726	0.409776926991556	0.411739307615247	FALSE	3.1301514033441	7.67005663591629	0.168967360855933	0.398271703858327	0.00697391476983
D3_ACQHAEMOLYTICANAEMIA	Acquired haemolytic anaemia	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	803	499230	500033	0.00160589401099527	-0.0998459243513081	0.412121905913166	0.808568795517981	FALSE	3.13447454941065	7.68898059894039	0.168672293370821	0.397479609700334	0.00693408382104755
H7_CONJUVASC	Other conjunctival vascular disorders and cysts	VII Diseases of the eye and adnexa (H7_)	803	454779	455582	0.00176258061117428	-0.163655613053778	0.568164686964174	0.773314157546763	FALSE	3.13475559500752	7.69021154657794	0.168653162751733	0.397428234951388	0.00693150661362365
L12_ERYT_INTERTRIG	Erythema intertrigo	XII Diseases of the skin and subcutaneous tissue (L12_)	803	432874	433677	0.00185160845514058	0.333333044335358	0.487877181680352	0.494460589512565	FALSE	3.13491532316824	7.69091117632396	0.168642292942301	0.397399043318828	0.00693004255548969
CD2_BENIGN_MELANOCYTIC_UPPERLIMB	Melanocytic naevi of upper limb, including shoulder	II Neoplasms from hospital discharges (CD2_)	802	499546	500348	0.00160288439246285	0.108869650678615	0.414351882351798	0.792745706201734	FALSE	3.13670179809938	7.69873807244176	0.168520857910194	0.397072868860225	0.00691370037316885
DRUGADVERS_CATAR	Drug-induced cataract	VII Diseases of the eye and adnexa (H7_)	802	499546	500348	0.00160288439246285	0.675204874035671	0.663110054089225	0.308564134743854	FALSE	3.13670179809938	7.69873807244176	0.168520857910194	0.397072868860225	0.00691370037316885
H7_RETINOCHISISCYST	Retinoschisis and retinal cysts	VII Diseases of the eye and adnexa (H7_)	802	455449	456251	0.00175780436645618	-0.206275738046727	0.414116770316649	0.61840645544077	FALSE	3.13698004393252	7.69995743707354	0.168501967023107	0.397022119333193	0.00691116042173667
L12_VASCULITISNAS	Other and unspecified vasculitis limited to skin	XII Diseases of the skin and subcutaneous tissue (L12_)	801	465673	466474	0.00171713750391233	0.53967751845895	0.413797957017316	0.192163568763403	FALSE	3.13914569018105	7.70945091385878	0.16835514461388	0.396627608477544	0.00689144068375807
F5_MIXEDDEV	Mixed specific developmental disorders	V Mental and behavioural disorders (F5_)	800	494829	495629	0.00161411055446715	-0.256375493658697	0.428373403873503	0.54951568414271	FALSE	3.14120465066368	7.71848148707397	0.168215898313558	0.3962533253149	0.00687277300286093
N14_NEPHRITICNAS	Unspecified nephritic syndrome	XIV Diseases of the genitourinary system (N14_)	798	492922	493720	0.00161630073725999	-0.0695027430747792	0.415876506816783	0.867272864960301	FALSE	3.14571458173741	7.73827823260169	0.167912057627194	0.395436188854788	0.00683215589776881
G6_DEGENOTH	Other and unspecified degenerative diseases of nervous system	VI Diseases of the nervous system (G6_)	798	484548	485346	0.00164418785773448	0.30189478538823	0.417914297519421	0.470058151306065	FALSE	3.14576493275695	7.73849937881562	0.167908674388463	0.39542708674637	0.00683170452837083
ST19_TOXIC_EFFECT_ALCOHOL	Toxic effect of alcohol	Alcohol related diseases	797	495678	496475	0.00160531748829246	0.632837898523832	0.418685313335597	0.130664120129778	FALSE	3.14795650911948	7.74812767355166	0.167761607193371	0.395031352361274	0.00681210289898597
K11_ORAL_LICHEN_PLANUS	Oral lichen ruber planus	XI Diseases of the digestive system (K11_)	795	499553	500348	0.00158889412968574	-0.492020409229447	0.417805255342232	0.23894375656192	FALSE	3.15246795100979	7.76796445600512	0.167460038174761	0.394219440509707	0.00677202543649692
H7_PAPILLOEDEMA	Papilloedema, unspecified	VII Diseases of the eye and adnexa (H7_)	793	496621	497414	0.00159424543740224	0.129524901376959	0.417536983719946	0.756399893953377	FALSE	3.15704256715441	7.78810179548827	0.167155850290919	0.393399882532847	0.00673175862471346
ALLERGIC_CONTACT_DERMA_DRUGS_CONTACT_W_SKIN	Allergic contact dermatitis due to drugs in contact with skin	XII Diseases of the skin and subcutaneous tissue (L12_)	792	499556	500348	0.00158289830278126	-0.0136028132753685	0.415085391100508	0.973857108521299	FALSE	3.15931334165766	7.79810620192468	0.167005451862907	0.392994451044411	0.00671190844374237
E4_HYPERGLYCER	Pure hyperglyceridaemia	IV Endocrine, nutritional and metabolic diseases (E4_)	789	420066	420855	0.00187475496311081	0.463919165983384	0.872413120071671	0.594888446435324	FALSE	3.16675723484315	7.83094155298374	0.166515177821682	0.391671799237058	0.00664746962625144
E4_FE_DEF	Iron deficiency	IV Endocrine, nutritional and metabolic diseases (E4_)	787	467142	467929	0.00168187908849419	-0.0647060049841458	0.418930426532626	0.87725079076162	FALSE	3.17104240451743	7.84987115243653	0.166234843186399	0.390914822865092	0.00661080901398388
P16_DISORD_RELATED_GESTATION_LOW_BIRTHWGHTT_NECIFIED	Disorders related to short gestation and low birth weight, not elsewhere classified	XVI Certain conditions originating in the perinatal period (P16_)	782	499424	500206	0.00156335589737028	0.242222612462974	0.442241104902003	0.58388679452762	FALSE	3.18252600119177	7.90069867488815	0.16549034013854	0.38890202255719	0.00651409813069164
G6_PARDIPLE	Paraplegia, diplegia of upper limbs	VI Diseases of the nervous system (G6_)	781	495687	496468	0.0015731124664631	0.512871152515774	0.591986541505834	0.386294909296469	FALSE	3.18490287374471	7.91123696793931	0.165337459090198	0.388488261780728	0.00649435566316833
H7_OTHRETARTOCC	Other retinal artery occlusion	VII Diseases of the eye and adnexa (H7_)	780	455449	456229	0.0017096677326518	-0.522706045000794	0.428207158577497	0.222205318434431	FALSE	3.18752072267516	7.92285082357326	0.165169556694635	0.388033674692929	0.00647271912969628
L12_PERIORALDERM	Perioral dermatitis	XII Diseases of the skin and subcutaneous tissue (L12_)	779	476404	477183	0.00163249738569899	0.453845027671858	0.419911197934426	0.279780785452727	FALSE	3.18974953924706	7.9327446778473	0.165026999490074	0.387647567022029	0.00645438621350411
G6_AUTONOM	Autonomic disorders	VI Diseases of the nervous system (G6_)	778	463029	463807	0.00167742185866104	-0.0414441427588301	0.508883251700874	0.935090959906788	FALSE	3.19221086988673	7.94367698725037	0.164869989436014	0.387222164539894	0.00643423450920258
VIRALPNEUMOKNOWN	Viral pneumonia (known virus, not influenza)	Interstitial lung disease endpoints	777	482839	483616	0.00160664659564613	-0.563174082929293	0.421012087454573	0.181004930115268	FALSE	3.19446380654035	7.95368949389052	0.164726657002207	0.386833682850464	0.00641587472128443
K11_INTUSS	Intussusception	XI Diseases of the digestive system (K11_)	777	394725	395502	0.00196459183518667	0.225231368431221	0.422738216311235	0.594177852850058	FALSE	3.19512913166774	7.95664739459526	0.164684398836122	0.386719123245759	0.00641046840729882
N14_TORSIOTEST	Torsion of testis	XIV Diseases of the genitourinary system (N14_)	778	153573	154351	0.00504045973139144	-0.0159831569253333	0.422761935717	0.969841947112926	FALSE	3.19847372253021	7.971524096589	0.164472448807629	0.386144366545906	0.00638339803553015
Q17_CONGEN_MALFO_UTERUS_CERVIX	Congenital malformations of uterus and cervix	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	776	278792	279568	0.00277571109712127	0.478979950553128	0.421955005383055	0.256314732414669	FALSE	3.19903231624086	7.97400990633839	0.164437128314588	0.38604855819118	0.00637889425910824
CD2_BENIGN_LIVER	Benign neoplasm: Liver	II Neoplasms from hospital discharges (CD2_)	768	499580	500348	0.00153493168754547	0.693229042024575	0.424069723907189	0.10211083262194	FALSE	3.21607819982162	8.05003004241799	0.163369932699111	0.383150006888221	0.00624380507354249
AB1_VIRAAL_CONJUNCT	Viral conjunctivitis	I Certain infectious and parasitic diseases (AB1_)	766	486087	486853	0.00157337019593183	0.334868238326313	0.676550447883493	0.620625404821165	FALSE	3.22105583537284	8.07228882178478	0.163062134636797	0.382312672561511	0.00620519820501395
H7_PARASTRA4	Fourth [trochlear] nerve palsy	VII Diseases of the eye and adnexa (H7_)	765	476776	477541	0.00160195669062971	-0.599268589487728	0.645087643693401	0.352903411769011	FALSE	3.22357253587374	8.08355318615426	0.162907163097531	0.381890861143802	0.00618582023503177
E4_VIT_B_DEF	Deficiency of other B group vitamins	IV Endocrine, nutritional and metabolic diseases (E4_)	763	467142	467905	0.00163067289300178	0.712084545896201	0.424417066689326	0.093387257621155	FALSE	3.22857267200909	8.10595352594978	0.162600558304063	0.381055878126552	0.00614759989271827
N14_ACUTENEPHRITIC	Acute nephritic syndrome	XIV Diseases of the genitourinary system (N14_)	762	492922	493684	0.00154349745991363	0.204341280522474	0.425388079985027	0.630968319111601	FALSE	3.2308903364583	8.11634578580005	0.162459019791448	0.380670223524666	0.00613000906005301
CHIRBIL_PRIM	Primary biliary cholangitis (PBC)	Gastrointestinal endpoints	760	372273	373033	0.00203735326365228	0.632155559503708	0.617416102291638	0.305895354423	FALSE	3.23681673313864	8.14294600521161	0.162098754220202	0.379688027234133	0.00608538464032127
G6_ALCODEGEN	Degeneration of the brain due to alcohol	VI Diseases of the nervous system (G6_)	759	484548	485307	0.00156395848401115	1.11333050456717	0.426394301925818	0.00902686185714662	FALSE	3.23841885486203	8.15014359093215	0.162001768011071	0.379423473175666	0.00607340827091883
PD_DEMENTIA_EXMORE	Dementia due to Parkinson's disease (more control exclusions)	Neurological endpoints	755	216760	217515	0.00347102498678252	-0.0878242668686153	0.433510351087239	0.839456579921625	FALSE	3.25216432446315	8.21201049789016	0.161176705079421	0.377170522661567	0.00597215561919705
E4_GRAVES_OPHT_STRICT	Graves ophthalmopathy, strict	IV Endocrine, nutritional and metabolic diseases (E4_)	753	499595	500348	0.0015049525530231	0.103278003361111	0.451726079622708	0.819156729526479	FALSE	3.25347178920933	8.21790597621464	0.161098875838986	0.376957779005173	0.0059626624319433
G6_HCCOMM	Communicating hydrocephalus	VI Diseases of the nervous system (G6_)	753	497451	498204	0.00151142905315895	0.162992033283834	0.718427564436772	0.820522263235669	FALSE	3.25348423706034	8.21796211365948	0.161098135396508	0.376955754848349	0.00596257216480291
M13_SYNOTENDINOTH	Disorders of synovium and tendon in diseases classified elsewhere	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	753	357549	358302	0.00210157911482492	0.322061909286998	0.79245867158602	0.684442503747992	FALSE	3.25461921576056	8.22308136103062	0.161030665469579	0.376771297092397	0.00595435072059653
AB1_VIRAL_INOTHER	Viral agents as the cause of diseases classified to other chapters	I Certain infectious and parasitic diseases (AB1_)	752	496827	497579	0.00151131780079143	-0.622271579993789	0.426052294629412	0.144138395633484	FALSE	3.25603618457607	8.22947447469341	0.160946550612995	0.376541293519478	0.00594411154792633
Q17_CONGEN_MALFO_GREAT_ARTERIES	Congenital malformations of great arteries	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	750	494430	495180	0.00151460075124197	0.0852038478837762	0.430171584637262	0.842990728999878	FALSE	3.26116818685338	8.25264745597742	0.160642996608164	0.375710888599857	0.00590725731758507
H7_CONJUNCTDEGDEPOT	conjunctival degenerations and deposits	VII Diseases of the eye and adnexa (H7_)	748	454779	455527	0.00164205414827222	0.535499197571246	0.429370965129151	0.212334648798636	FALSE	3.26656932020371	8.27706662194205	0.16032536501112	0.374841358104837	0.00586885620101857
H7_ANOMAPUPFUNC	Anomalies of pupillary function	VII Diseases of the eye and adnexa (H7_)	747	494683	495430	0.00150778111943161	0.139622646800883	0.42957093341036	0.745159764955978	FALSE	3.26889730685304	8.28760151345573	0.160189038458225	0.374467965610106	0.00585242535930366
H7_CENTRRETARTOCC	Central retinal artery occlusion	VII Diseases of the eye and adnexa (H7_)	746	455449	456195	0.00163526562106117	-0.272014545600949	0.431861115355323	0.528782392420562	FALSE	3.27174011246774	8.30047412077648	0.160023034122745	0.374013130999294	0.0058324587271558
L12_URTICA_IDIOPAT	Idiopathic urticaria	XII Diseases of the skin and subcutaneous tissue (L12_)	744	482901	483645	0.00153831839469032	-0.0135498172458926	0.440866736841635	0.975481279802663	FALSE	3.2767643907072	8.3232462203321	0.159730900609845	0.373212300147157	0.00579743112248816
CD2_BENIGN_LIP	Benign neoplasm: Lip	II Neoplasms from hospital discharges (CD2_)	743	499605	500348	0.00148496646334151	0.733724733300499	0.428321148668334	0.0867079843895267	FALSE	3.27927763016936	8.33464755431762	0.15958536901028	0.372813154293937	0.00578003355635056
H7_EPIPHORA	Epiphora	VII Diseases of the eye and adnexa (H7_)	743	453930	454673	0.00163414145990635	-0.000548403133956738	0.431107568833079	0.99898502761885	FALSE	3.27956859212701	8.33596794934502	0.159568546272251	0.37276700653434	0.00577802471358084
O15_MATERN_INFECT_ELSEWHERE	Maternal infectious and parasitic diseases classifiable elsewhere but complicating pregnancy, childbirth and  the puerperium	XV Pregnancy, childbirth and the puerperium (O15_)	743	263245	263988	0.00281452187220631	-0.533973401408489	0.430208758096954	0.214533342103819	FALSE	3.28187410748833	8.34643370758534	0.15943543483429	0.372401796427405	0.00576214585033471
AB1_OTHER_SUPERF_MYCOSIS	Other superficial mycoses	I Certain infectious and parasitic diseases (AB1_)	742	488977	489719	0.00151515460907173	0.187553061431696	0.490414773603673	0.702136786559656	FALSE	3.28196111408777	8.34682878229699	0.15943041794384	0.372388029732539	0.00576154795079151
F5_DEPPER	Dependent personality disorder	V Mental and behavioural disorders (F5_)	742	486464	487206	0.00152296974996203	-0.288374435723553	0.567143455088548	0.611125005230764	FALSE	3.28197637849725	8.34689809492399	0.159429537831124	0.372385614626233	0.00576144306555195
L12_OTHERMELANIN	Other melanin hyperpigmentation	XII Diseases of the skin and subcutaneous tissue (L12_)	733	465673	466406	0.00157159213217669	0.994709576249874	0.43408285781393	0.0219333530407351	FALSE	3.30603207934829	8.45644467263482	0.1580604547838	0.368622944554554	0.00559981068000441
CD2_BENIGN_VAGINA	Benign neoplasm: Vulva	II Neoplasms from hospital discharges (CD2_)	731	281333	282064	0.00259161041465767	0.453069310319376	0.433704552865165	0.296184922412766	FALSE	3.313468292395	8.49043532122691	0.157644366024564	0.367477118806153	0.00555128901367926
F5_ANXPER	Anxious personality disorder	V Mental and behavioural disorders (F5_)	730	486464	487194	0.00149837641678674	-0.320792134308822	0.437750180227749	0.463668155497614	FALSE	3.31401110908215	8.49291886462098	0.157614122725456	0.367393793435361	0.00554777311023918
AB1_SEQULAE_TUBERCU	Sequelae of tuberculosis	I Certain infectious and parasitic diseases (AB1_)	727	497160	497887	0.00146017068129917	0.274138500141512	0.636139535281593	0.666511393448792	FALSE	3.32212914929828	8.53009936382704	0.157163909877473	0.366152720258916	0.00549560807252021
E4_ENDODISNAS	Endocrine disorders, other/unspecified	IV Endocrine, nutritional and metabolic diseases (E4_)	721	479069	479790	0.00150274078242564	0.332363424024699	0.433783071057551	0.443558906181999	FALSE	3.33881790278386	8.60675791274389	0.156250514687836	0.363631026202025	0.00539077381251046
Q17_CONGEN_OBSTRUCTIVE_DEFECTS_RENAL_PELVIS_CONGEN_MALFO_URETER	Congenital obstructive defects of renal pelvis and congenital malformations of ureter	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	720	498180	498900	0.00144317498496693	0.169999592471394	1.09523273695687	0.876649632859757	FALSE	3.34149323111429	8.61907488773165	0.156105588160527	0.363230448336511	0.00537426250578047
H7_BCKRNDRETINOPAT	Background retinopathy and retinal vascular changes	VII Diseases of the eye and adnexa (H7_)	717	455449	456166	0.00157179623207341	0.00437481819521718	0.436944134405932	0.992011469429671	FALSE	3.35018946786462	8.65916511022902	0.15563731778056	0.36193527668704	0.00532114157431092
CD2_BENIGN_MALE_GEN	Benign neoplasm of male genital organs	II Neoplasms from hospital discharges (CD2_)	717	217567	218284	0.00328471166003922	0.855710027124103	0.438565862718508	0.0510385963157716	FALSE	3.35367023997149	8.67523462929483	0.155451085662749	0.361419815845235	0.0053001121028971
M13_BURSITISHIPOTH	Other bursitis of hip	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	709	357549	358258	0.00197902070574837	-0.107807611449945	0.733992344896492	0.883228011818959	FALSE	3.37389127585336	8.768847262634	0.154382531959699	0.358458193136448	0.00518051103350041
L12_NAILNAS	Other and unspecified nail disorders	XII Diseases of the skin and subcutaneous tissue (L12_)	708	476404	477112	0.00148392830195007	-0.256292784867907	0.441358284957984	0.561448726963798	FALSE	3.37577028320456	8.7775685050408	0.154284378904246	0.358185806687602	0.00516961526821541
AB1_VIRAL_ENCEPHALITIS_NOS	Viral encephalitis, not elsewhere classified/unspecified	I Certain infectious and parasitic diseases (AB1_)	704	497501	498205	0.00141307293182525	-0.458311620022762	0.441848578454373	0.299614951474658	FALSE	3.38729499124313	8.83114280327053	0.153686538694398	0.356525485056003	0.00510357702259543
M13_DEFORMDORSONAS	Other specified/unspecified deforming dorsopathies	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	704	353224	353928	0.00198910512872675	0.241164498552921	0.443020998710246	0.586191300138458	FALSE	3.38848765877535	8.83669528087215	0.153625076150324	0.356354670394758	0.00509681954890172
L12_PYODERMA	Pyoderma	XII Diseases of the skin and subcutaneous tissue (L12_)	703	470507	471210	0.00149190382207508	0.443180143505745	0.444262867014909	0.31849137018093	FALSE	3.39039787712616	8.84559152314922	0.153526793336633	0.35608147930236	0.00508602616986935
L12_PEMPHIGOID_BULL	Bullous pemphigoid	XII Diseases of the skin and subcutaneous tissue (L12_)	701	498266	498967	0.00140490252862414	0.540556109414535	0.444508469796122	0.223955948516597	FALSE	3.39612304585647	8.8722782839702	0.153233385607488	0.355265568768946	0.00505389406936288
H7_OPTNERVNAS	Disorders of optic nerve, not elsewhere classified	VII Diseases of the eye and adnexa (H7_)	694	496621	497315	0.00139549380171521	-0.285982425598624	0.634612976343736	0.65224853963735	FALSE	3.41705567100051	8.9701525304225	0.152175195179648	0.352318703925567	0.00493912181669678
K11_DISOESINOTH	Disorders of oesophagus in diseases classified elsewhere	XI Diseases of the digestive system (K11_)	691	423785	424476	0.0016278894448685	-0.13430549138179	0.44632100844666	0.763477936197001	FALSE	3.42666363294135	9.01523438052457	0.151697022697225	0.350984913367423	0.0048878283991431
AB1_RESP_TUBERCU_CONF	Respiratory tuberculosis, confirmed	I Certain infectious and parasitic diseases (AB1_)	689	497285	497974	0.00138360637302349	0.361962292443876	0.707145363328115	0.608746157146513	FALSE	3.43227197774589	9.04159543375305	0.151420056261145	0.350211742331249	0.0048582797307551
E4_THYROIDITAUTOIM	Autoimmune thyroiditis	IV Endocrine, nutritional and metabolic diseases (E4_)	688	424208	424896	0.00161921976201235	-0.160979368153888	0.446691665288876	0.718561933389946	FALSE	3.43584864190986	9.05842460399582	0.151244244489209	0.349720718172567	0.00483958423595561
C3_TESTIS_EXALLC	Malignant neoplasm of testis, excluding all cancers (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	687	156671	157358	0.00436584094866483	-0.32148530514925	0.444963932633732	0.469988694671949	FALSE	3.44479519000411	9.10058080145181	0.150807249219672	0.348499452029896	0.00479332075743241
O15_PREG_VENOUS_HAEMORRH	Venous complications and haemorrhoids in pregnancy	XV Pregnancy, childbirth and the puerperium (O15_)	685	237906	238591	0.00287102195807889	0.0233823577738785	0.449417383379097	0.95850625847162	FALSE	3.44781249364837	9.11481777111555	0.150660755812628	0.34808979885368	0.00477787746648297
F5_PARAPER	Paranoid personality disorder	V Mental and behavioural disorders (F5_)	683	486464	487147	0.00140204086240909	0.211641652501674	0.774409788220289	0.784627124085785	FALSE	3.45091289750383	9.12945704163404	0.150510690547525	0.347670027661736	0.00476209170293686
K11_RETROG_MAXILLAE	Maxillary retrognathism	XI Diseases of the digestive system (K11_)	680	499668	500348	0.00135905409834755	-0.202302461763894	0.559605452633544	0.717718905868784	FALSE	3.46025183384133	9.1736154158128	0.150061481899232	0.346412692360534	0.00471504397113399
J10_RESPCONDEXT	Respiratory conditions due to other external agents	X Diseases of the respiratory system (J10_)	678	494595	495273	0.00136894197745486	-0.41316836625897	0.516249831599079	0.423521714539739	FALSE	3.46660962873296	9.20373132913393	0.149758062773101	0.345562759330432	0.00468343958099717
G6_ATROPHCIRCUM	Circumscribed brain atrophy	VI Diseases of the nervous system (G6_)	678	484548	485226	0.00139728703738052	1.15174736975286	0.44347594480641	0.00940170219619275	FALSE	3.46667079237243	9.20402126290663	0.149755153152013	0.345554606362757	0.00468313719074805
L12_PARAPSORI	Parapsoriasis	XII Diseases of the skin and subcutaneous tissue (L12_)	678	482181	482859	0.00140413661130889	0.215432951981556	0.451291286887398	0.63309862498278	FALSE	3.46668557309734	9.20409132852474	0.149754450043445	0.345552636194602	0.00468306412021827
Q17_CONGEN_DEFORMITI_HIP	Congenital deformities of hip	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	671	496702	497373	0.00134908810892429	0.447618095111181	0.451066181905601	0.321024042689398	FALSE	3.48905996158929	9.31042235473527	0.148701882036864	0.342600054475903	0.00457451689158627
L12_LOCALDCONNECTISSUEOTH	Other localized connective tissue disorders	XII Diseases of the skin and subcutaneous tissue (L12_)	671	465673	466344	0.00143885200624432	-0.612027868346196	0.487175816232244	0.209015486821617	FALSE	3.48925593184918	9.31135604790502	0.148692765692378	0.342574454164176	0.00457358407999066
M13_PATELLARTEND	Patellar tendinitis	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	671	353224	353895	0.00189604261150906	-0.512302420340531	0.452719601090909	0.257798069332202	FALSE	3.49025463989478	9.31611499584604	0.148646334183353	0.342444058853912	0.00456883501490296
E4_MALNUTRITION	Malnutrition	IV Endocrine, nutritional and metabolic diseases (E4_)	670	499678	500348	0.00133906800866597	0.454577004370203	0.55103592662395	0.409400063761154	FALSE	3.49229211770197	9.32582710705419	0.148551750533678	0.342178397867169	0.00455917095415736
E4_ACIDOSIS	Acidosis	IV Endocrine, nutritional and metabolic diseases (E4_)	670	420066	420736	0.00159244752053544	0.0924526097431099	0.453828572637584	0.838574631877279	FALSE	3.49284630306256	9.32846953037419	0.148526057069589	0.342106222718654	0.00455654806022559
F5_HYPERKIN	Hyperkinetic disorders (excl. ADHD)	V Mental and behavioural disorders (F5_)	666	490708	491374	0.00135538306870123	-0.333375511637381	0.575394017150694	0.562328427686095	FALSE	3.50544804362754	9.38864502731763	0.147945576958258	0.340474597392713	0.00449755503106213
G6_ALS	Motor neuron disease	VI Diseases of the nervous system (G6_)	667	216760	217427	0.00306769628427012	-0.09314545439656	0.460020588374894	0.83954066701417	FALSE	3.50592238577267	9.39091341698405	0.147923867208036	0.340413537841598	0.00449535853383874
H7_VASCCILIARY	Hyphaema and other vascular disorders of iris and ciliary body	VII Diseases of the eye and adnexa (H7_)	665	473095	473760	0.00140366430260047	-0.434872164302803	0.454938574568808	0.339126778534998	FALSE	3.50886081051535	9.40497086579442	0.147789605821307	0.340035862563175	0.0044817902583695
L12_HIRSUTISM	Hirsutism in women	XII Diseases of the skin and subcutaneous tissue (L12_)	661	267178	267839	0.00246790049246002	0.588385181417973	0.458266317693122	0.199163923188558	FALSE	3.52455898947009	9.48022774401216	0.147078830127709	0.338034753077101	0.00441040961051486
E4_OVARFAIL	Primary ovarian failure	IV Endocrine, nutritional and metabolic diseases (E4_)	655	267780	268435	0.00244006929051726	-0.179811358560828	0.458190541805814	0.694734647636046	FALSE	3.54484481727437	9.57786832017871	0.146176260080731	0.335489547332284	0.00432085241479508
M13_OVERLAP	Other overlap syndromes	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	653	484260	484913	0.00134663331360471	-0.284365505595696	0.679300632229337	0.675497448442227	FALSE	3.54925179957301	9.5991383642075	0.145982511062429	0.334942586069176	0.00430178523123619
